2023-11-20 00:56:34,473 INFO  ExportHelperExtension.cs: 1409 - Component 46 is already fixed
2023-11-20 00:56:34,474 INFO  ExportHelperExtension.cs: 1402 - Fixing 64
2023-11-20 00:56:34,474 INFO  ExportHelperExtension.cs: 1409 - Component 64 is already fixed
2023-11-20 00:56:34,474 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2023-11-20 00:56:34,474 INFO  ExportHelperExtension.cs: 1409 - Component 56 is already fixed
2023-11-20 00:56:34,475 INFO  ExportHelperExtension.cs: 1402 - Fixing 68
2023-11-20 00:56:34,475 INFO  ExportHelperExtension.cs: 1409 - Component 68 is already fixed
2023-11-20 00:56:34,475 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2023-11-20 00:56:34,475 INFO  ExportHelperExtension.cs: 1409 - Component 66 is already fixed
2023-11-20 00:56:34,476 INFO  ExportHelperExtension.cs: 1402 - Fixing 59
2023-11-20 00:56:34,476 INFO  ExportHelperExtension.cs: 1409 - Component 59 is already fixed
2023-11-20 00:56:34,476 INFO  ExportHelperExtension.cs: 1402 - Fixing 43
2023-11-20 00:56:34,477 INFO  ExportHelperExtension.cs: 1409 - Component 43 is already fixed
2023-11-20 00:56:34,477 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2023-11-20 00:56:34,477 INFO  ExportHelperExtension.cs: 1409 - Component 50 is already fixed
2023-11-20 00:56:35,629 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-11-20 00:56:35,630 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-11-20 00:56:35,630 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-11-20 00:56:35,630 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-11-20 00:56:37,966 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Link1 failed
2023-11-20 00:56:39,941 INFO  ExportHelperExtension.cs: 347 - Creating joint Link2
2023-11-20 00:56:39,941 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link1
2023-11-20 00:56:39,942 INFO  ExportHelperExtension.cs: 1402 - Fixing 45
2023-11-20 00:56:39,942 INFO  ExportHelperExtension.cs: 1409 - Component 45 is already fixed
2023-11-20 00:56:39,942 INFO  ExportHelperExtension.cs: 1402 - Fixing 44
2023-11-20 00:56:39,942 INFO  ExportHelperExtension.cs: 1409 - Component 44 is already fixed
2023-11-20 00:56:39,943 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2023-11-20 00:56:39,943 INFO  ExportHelperExtension.cs: 1409 - Component 42 is already fixed
2023-11-20 00:56:39,943 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-11-20 00:56:39,944 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2023-11-20 00:56:39,944 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-11-20 00:56:39,944 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2023-11-20 00:56:39,945 INFO  ExportHelperExtension.cs: 1402 - Fixing 43
2023-11-20 00:56:39,945 INFO  ExportHelperExtension.cs: 1409 - Component 43 is already fixed
2023-11-20 00:56:39,945 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2023-11-20 00:56:39,949 INFO  ExportHelperExtension.cs: 1409 - Component 30 is already fixed
2023-11-20 00:56:39,949 INFO  ExportHelperExtension.cs: 1402 - Fixing 39
2023-11-20 00:56:39,950 INFO  ExportHelperExtension.cs: 1409 - Component 39 is already fixed
2023-11-20 00:56:39,950 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-11-20 00:56:39,950 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2023-11-20 00:56:39,951 INFO  ExportHelperExtension.cs: 1402 - Fixing 38
2023-11-20 00:56:39,951 INFO  ExportHelperExtension.cs: 1409 - Component 38 is already fixed
2023-11-20 00:56:39,951 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2023-11-20 00:56:39,952 INFO  ExportHelperExtension.cs: 1409 - Component 37 is already fixed
2023-11-20 00:56:39,952 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2023-11-20 00:56:39,952 INFO  ExportHelperExtension.cs: 1409 - Component 36 is already fixed
2023-11-20 00:56:39,952 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2023-11-20 00:56:39,953 INFO  ExportHelperExtension.cs: 1409 - Component 35 is already fixed
2023-11-20 00:56:39,953 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2023-11-20 00:56:39,953 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2023-11-20 00:56:39,953 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2023-11-20 00:56:39,954 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2023-11-20 00:56:39,954 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2023-11-20 00:56:39,954 INFO  ExportHelperExtension.cs: 1409 - Component 33 is already fixed
2023-11-20 00:56:39,954 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-11-20 00:56:39,955 INFO  ExportHelperExtension.cs: 1409 - Component 34 is already fixed
2023-11-20 00:56:39,955 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2023-11-20 00:56:39,955 INFO  ExportHelperExtension.cs: 1409 - Component 40 is already fixed
2023-11-20 00:56:39,955 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-11-20 00:56:39,956 INFO  ExportHelperExtension.cs: 1409 - Component 28 is already fixed
2023-11-20 00:56:39,956 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2023-11-20 00:56:39,956 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2023-11-20 00:56:39,957 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2023-11-20 00:56:39,957 INFO  ExportHelperExtension.cs: 1409 - Component 42 is already fixed
2023-11-20 00:56:39,957 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2023-11-20 00:56:39,957 INFO  ExportHelperExtension.cs: 1409 - Component 41 is already fixed
2023-11-20 00:56:39,958 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2023-11-20 00:56:39,958 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2023-11-20 00:56:39,958 INFO  ExportHelperExtension.cs: 1402 - Fixing 52
2023-11-20 00:56:39,959 INFO  ExportHelperExtension.cs: 1409 - Component 52 is already fixed
2023-11-20 00:56:39,959 INFO  ExportHelperExtension.cs: 1402 - Fixing 53
2023-11-20 00:56:39,959 INFO  ExportHelperExtension.cs: 1409 - Component 53 is already fixed
2023-11-20 00:56:39,959 INFO  ExportHelperExtension.cs: 1402 - Fixing 45
2023-11-20 00:56:39,960 INFO  ExportHelperExtension.cs: 1409 - Component 45 is already fixed
2023-11-20 00:56:39,960 INFO  ExportHelperExtension.cs: 1402 - Fixing 47
2023-11-20 00:56:39,960 INFO  ExportHelperExtension.cs: 1409 - Component 47 is already fixed
